temp_extruder,temp_bed,max_x,max_y,max_z,max_speed,max_extrusion,fan_speed,num_commands,out_of_bounds_moves,label
357.0,50.0,269.99,270.0,300.0,10000.0,4162.17105,255.0,188888,11717,1
200.0,50.0,270.0,269.99,300.0,10000.0,4162.31827,170.0,201515,11106,1
210.0,60.0,270.0,270.0,300.0,10000.0,4163.13997,255.0,246840,16197,1
359.0,155.0,270.0,270.0,300.0,10000.0,4162.53435,255.0,586422,39381,1
309.0,50.0,270.0,270.0,300.0,10000.0,4163.85093,255.0,576243,48846,1
306.0,50.0,270.0,270.0,300.0,9999.0,4163.33836,255.0,140122,7558,1
359.0,50.0,270.0,269.99,300.0,9999.0,4157.53005,255.0,87778,4350,1
200.0,50.0,270.0,270.0,300.0,10000.0,4162.52721,255.0,698938,58213,1
200.0,201.0,270.0,270.0,300.0,10000.0,4162.15706,255.0,165225,10701,1
200.0,179.0,270.0,270.0,300.0,10000.0,4157.52118,255.0,299669,25130,1
200.0,50.0,270.0,270.0,300.0,10000.0,4163.13466,255.0,418702,28119,1
323.0,50.0,270.0,270.0,300.0,10000.0,4162.8476,255.0,363554,25631,1
210.0,174.0,269.95,270.0,300.0,10000.0,4162.65625,255.0,44887,2562,1
200.0,205.0,270.0,270.0,300.0,10000.0,4162.53275,0.0,568094,43433,1
341.0,50.0,269.99,270.0,299.99,10000.0,4162.69535,255.0,341348,22167,1
200.0,218.0,270.0,270.0,300.0,9999.0,4162.56467,255.0,267038,10930,1
200.0,50.0,270.0,269.99,300.0,10000.0,4162.56453,255.0,267068,11019,1
200.0,50.0,270.0,270.0,300.0,10000.0,4162.1315,255.0,790631,60976,1
297.0,60.0,269.99,270.0,300.0,10000.0,4158.05165,255.0,137721,8553,1
319.0,60.0,270.0,270.0,300.0,10000.0,4157.7792,255.0,125682,8213,1
200.0,50.0,270.0,269.99,299.99,10000.0,4157.72344,255.0,89639,5909,1
329.0,50.0,270.0,270.0,300.0,10000.0,4154.34471,255.0,202501,14944,1
289.0,192.0,270.0,269.99,300.0,10000.0,4157.52102,255.0,177451,13588,1
200.0,50.0,270.0,270.0,300.0,10000.0,4154.42686,255.0,100687,6654,1
200.0,50.0,270.0,270.0,300.0,10000.0,4162.61317,255.0,227567,14216,1
200.0,50.0,270.0,270.0,300.0,10000.0,4157.83422,255.0,133307,8079,1
314.0,60.0,270.0,270.0,299.99,10000.0,4160.13418,255.0,456427,16782,1
200.0,60.0,270.0,270.0,300.0,10000.0,4161.20738,255.0,433128,16489,1
200.0,202.0,269.99,269.99,300.0,10000.0,4164.39851,255.0,146922,6484,1
316.0,50.0,270.0,269.99,300.0,10000.0,4160.69279,255.0,187832,8739,1
200.0,50.0,270.0,269.99,300.0,10000.0,4158.12368,255.0,99450,7968,1
302.0,211.0,270.0,270.0,300.0,10000.0,4154.29514,170.0,80999,5961,1
230.0,70.0,270.0,269.99,299.99,10000.0,4157.4544,255.0,109866,7874,1
299.0,140.0,269.99,270.0,300.0,9999.0,4157.75637,255.0,132071,9590,1
308.0,70.0,269.99,270.0,299.98,9997.0,2200.8846,255.0,30020,2235,1
330.0,70.0,270.0,270.0,300.0,10000.0,4157.68969,255.0,228730,20357,1
353.0,70.0,269.98,270.0,299.99,10000.0,4154.18422,170.0,94793,7103,1
355.0,194.0,270.0,270.0,300.0,10000.0,4162.39644,255.0,568433,50144,1
210.0,60.0,269.99,270.0,299.99,10000.0,4167.67416,255.0,131190,10554,1
210.0,60.0,270.0,270.0,299.99,10000.0,4165.76128,255.0,250947,11337,1
210.0,60.0,270.0,270.0,300.0,10000.0,4169.84212,255.0,207666,17700,1
289.0,60.0,270.0,270.0,300.0,10000.0,4166.06607,255.0,253720,19714,1
210.0,55.0,270.0,269.99,300.0,10000.0,1884.36934,170.0,53485,4267,1
200.0,200.0,269.95,269.96,299.97,9998.0,4157.84659,170.0,40590,1867,1
210.0,160.0,270.0,270.0,300.0,10000.0,4157.64532,255.0,276045,25710,1
210.0,190.0,270.0,270.0,300.0,10000.0,4162.53324,255.0,1102135,106454,1
205.0,60.0,270.0,269.97,299.99,10000.0,1881.62081,255.0,49732,3594,1
319.0,50.0,270.0,270.0,300.0,10000.0,4159.0481,255.0,894353,79827,1
308.0,50.0,270.0,269.99,300.0,10000.0,4157.52435,255.0,159311,10676,1
200.0,141.0,270.0,270.0,300.0,10000.0,4153.24228,255.0,300522,22135,1
215.0,143.0,270.0,270.0,300.0,10000.0,4164.236,255.0,1189198,109137,1
349.0,186.0,270.0,270.0,300.0,10000.0,4151.1054,255.0,493768,44749,1
200.0,208.0,270.0,270.0,300.0,10000.0,4157.82709,255.0,214396,18436,1
200.0,50.0,270.0,269.99,299.99,10000.0,4157.52005,255.0,115890,8558,1
200.0,213.0,270.0,269.99,300.0,10000.0,3693.20821,255.0,154097,13301,1
200.0,100.0,269.99,270.0,300.0,10000.0,4157.52533,170.0,220929,20807,1
302.0,50.0,269.99,270.0,300.0,10000.0,2797.97039,255.0,57828,4058,1
210.0,200.0,269.97,270.0,299.99,12000.0,4162.18639,255.0,72389,3571,1
210.0,60.0,270.0,269.98,299.99,12000.0,2171.86305,255.0,24263,1579,1
215.0,50.0,269.77,269.98,299.3,9988.0,443.05519,0.0,958,110,1
343.0,207.0,270.0,270.0,300.0,10000.0,4160.7245,255.0,947516,79870,1
210.0,152.0,269.99,270.0,299.99,10000.0,4159.7346,255.0,246377,17281,1
200.0,177.0,270.0,269.99,300.0,10000.0,4159.77857,170.0,90399,13603,1
353.0,60.0,270.0,270.0,300.0,10000.0,4165.61457,170.0,866269,50841,1
350.0,60.0,270.0,270.0,300.0,10000.0,4163.27042,255.0,866269,50767,1
210.0,164.0,270.0,270.0,300.0,10000.0,4163.75386,255.0,296255,23017,1
334.0,55.0,270.0,270.0,299.97,10000.0,4158.42438,255.0,48099,2676,1
210.0,60.0,270.0,270.0,299.99,10000.0,1881.60916,255.0,49739,3633,1
283.0,50.0,269.97,270.0,299.99,9998.0,4169.5719,255.0,65511,2926,1
210.0,60.0,270.0,270.0,300.0,10000.0,4157.72767,255.0,499928,48093,1
324.0,60.0,270.0,270.0,300.0,10000.0,4157.52269,255.0,390512,26806,1
200.0,50.0,270.0,270.0,300.0,10000.0,4162.56346,255.0,803199,63427,1
210.0,55.0,270.0,270.0,300.0,10000.0,4162.5382,255.0,1102430,84938,1
200.0,50.0,270.0,270.0,300.0,10000.0,4162.53488,255.0,1043211,77452,1
205.0,140.0,269.99,269.98,299.98,10000.0,4156.13397,255.0,72135,4219,1
210.0,55.0,270.0,270.0,300.0,10000.0,4162.53551,255.0,781548,66943,1
205.0,195.0,269.96,269.97,299.92,9994.0,661.6473,255.0,4439,298,1
200.0,50.0,269.89,269.71,299.98,9995.0,651.39757,255.0,5227,352,1
205.0,50.0,270.0,270.0,300.0,10000.0,4162.52266,255.0,819740,75954,1
228.0,50.0,270.0,270.0,300.0,10000.0,4157.54227,255.0,675515,52635,1
326.0,60.0,270.0,270.0,299.99,10000.0,2113.93141,255.0,130843,9150,1
215.0,60.0,270.0,269.99,300.0,10000.0,2148.53441,255.0,141858,11010,1
325.0,60.0,269.99,269.99,300.0,9999.0,2046.91429,255.0,19590,1265,1
200.0,50.0,269.98,270.0,299.97,10000.0,3957.6823,255.0,15883,1151,1
210.0,60.0,270.0,270.0,300.0,10000.0,4164.21552,255.0,186084,13118,1
210.0,201.0,269.99,270.0,300.0,10000.0,4158.74593,255.0,132494,10790,1
345.0,156.0,269.99,270.0,299.98,9999.0,4162.54672,255.0,50981,2425,1
200.0,60.0,270.0,270.0,300.0,10000.0,4160.78229,255.0,640976,35799,1
210.0,60.0,270.0,270.0,299.99,10000.0,2183.89268,255.0,54597,3951,1
323.0,158.0,270.0,269.99,299.99,10000.0,4158.33975,255.0,92870,5035,1
315.0,203.0,270.0,270.0,300.0,10000.0,4157.83846,255.0,268563,24806,1
215.0,60.0,270.0,269.99,299.99,10000.0,4157.80036,255.0,111922,5732,1
215.0,60.0,269.99,269.99,300.0,10000.0,4158.47553,170.0,102335,6574,1
343.0,55.0,270.0,269.99,300.0,10000.0,4161.58829,255.0,67689,4774,1
200.0,183.0,270.0,270.0,300.0,10000.0,4163.03561,255.0,530253,20548,1
210.0,197.0,270.0,270.0,300.0,10000.0,4162.52365,255.0,242535,15024,1
200.0,202.0,270.0,270.0,300.0,10000.0,4161.7162,255.0,1427650,140125,1
200.0,60.0,269.99,270.0,299.99,9999.0,4157.99647,255.0,59277,4391,1
200.0,214.0,270.0,270.0,299.99,9998.0,4159.04038,170.0,47284,3901,1
200.0,60.0,269.99,270.0,299.98,10000.0,4160.53251,255.0,30229,2567,1
200.0,60.0,270.0,270.0,300.0,10000.0,4159.76949,255.0,252470,23378,1
329.0,60.0,270.0,270.0,300.0,10000.0,4161.85909,255.0,740662,64344,1
200.0,164.0,269.99,270.0,299.98,9999.0,4156.22561,255.0,62341,5198,1
200.0,178.0,270.0,269.99,300.0,9998.0,4154.54894,255.0,44024,3516,1
200.0,60.0,270.0,269.99,300.0,10000.0,4159.01892,255.0,140111,10671,1
200.0,175.0,269.98,269.99,299.96,10000.0,4154.40671,255.0,50490,4473,1
360.0,60.0,269.98,269.83,299.84,9999.0,1583.61153,255.0,5697,477,1
200.0,60.0,269.98,270.0,299.97,10000.0,4157.90035,255.0,35644,3082,1
342.0,60.0,269.99,269.97,299.98,10000.0,376.9878,255.0,15699,1359,1
200.0,60.0,270.0,270.0,300.0,10000.0,4160.03475,255.0,475638,46212,1
200.0,60.0,270.0,269.99,299.99,10000.0,4163.24632,255.0,105056,9552,1
343.0,60.0,270.0,269.99,299.99,10000.0,4158.35321,255.0,47832,3989,1
348.0,60.0,270.0,269.96,299.99,10000.0,4156.02421,255.0,27586,2357,1
200.0,60.0,270.0,270.0,299.98,10000.0,4157.328,170.0,59257,4348,1
200.0,60.0,269.97,270.0,300.0,10000.0,4158.30672,170.0,58024,4659,1
359.0,188.0,269.99,270.0,300.0,10000.0,4157.68339,255.0,45789,3777,1
200.0,60.0,269.97,269.99,299.99,10000.0,4157.08793,170.0,28181,1972,1
200.0,165.0,269.99,269.99,300.0,10000.0,4157.54008,255.0,41528,3274,1
210.0,60.0,270.0,270.0,300.0,10000.0,4165.03565,255.0,1237157,114217,1
210.0,196.0,270.0,270.0,300.0,10000.0,4167.57733,255.0,1257467,114883,1
210.0,60.0,270.0,270.0,300.0,10000.0,4165.91042,255.0,1870699,172782,1
210.0,60.0,270.0,269.99,299.99,10000.0,4164.12456,255.0,191444,10750,1
200.0,171.0,269.98,270.0,300.0,9999.0,1913.2109,255.0,53796,3778,1
200.0,50.0,270.0,270.0,300.0,10000.0,4162.57838,170.0,574107,40807,1
206.9,161.0,270.0,270.0,300.0,10000.0,4162.57516,255.0,441862,38388,1
206.9,151.0,270.0,270.0,300.0,10000.0,4157.63442,255.0,150307,12949,1
343.0,219.0,270.0,270.0,299.99,10000.0,4157.61034,255.0,150283,12957,1
210.0,50.0,270.0,270.0,299.99,10000.0,4162.5235,255.0,290428,20397,1
200.0,60.0,270.0,270.0,299.97,9998.0,4157.65676,255.0,89907,4947,1
210.0,60.0,269.98,269.98,299.99,10000.0,1666.04919,255.0,23055,1960,1
210.0,167.0,270.0,270.0,300.0,10000.0,4157.54365,255.0,277477,25372,1
323.0,60.0,269.95,270.0,299.99,9998.0,4160.30691,255.0,18961,1057,1
345.0,200.0,270.0,270.0,300.0,10000.0,4157.70878,255.0,147191,8351,1
210.0,184.0,263.77,268.8,298.83,9751.0,85.95077,0.0,229,13,1
200.0,50.0,270.0,270.0,300.0,10000.0,4158.47637,255.0,130422,9001,1
325.0,50.0,269.99,270.0,300.0,10000.0,4157.85239,255.0,68325,3528,1
287.0,60.0,269.99,270.0,300.0,10000.0,2980.72066,255.0,189658,17425,1
200.0,60.0,270.0,269.98,300.0,10000.0,4157.51881,255.0,81782,5859,1
200.0,181.0,269.99,269.99,299.99,9999.0,2098.51598,255.0,92476,7580,1
200.0,50.0,270.0,270.0,300.0,10000.0,4162.92415,127.5,252525,17395,1
312.0,60.0,269.99,270.0,299.99,10000.0,4158.63541,255.0,71723,3007,1
210.0,60.0,270.0,269.99,299.99,10000.0,1406.55588,255.0,39643,2896,1
210.0,175.0,270.0,270.0,300.0,10000.0,4157.529,255.0,146559,11845,1
210.0,207.0,269.99,270.0,300.0,10000.0,2192.6998,255.0,55453,4554,1
210.0,60.0,269.99,269.99,299.99,10000.0,1953.36454,170.0,70779,5462,1
210.0,60.0,270.0,270.0,300.0,10000.0,4162.58454,255.0,448263,28361,1
314.0,60.0,270.0,270.0,300.0,10000.0,4158.51678,255.0,145097,10702,1
210.0,215.0,270.0,270.0,300.0,10000.0,4159.13483,255.0,961315,85001,1
281.0,60.0,270.0,269.98,299.98,9998.0,497.01911,170.0,13922,859,1
210.0,60.0,269.98,270.0,299.98,9999.0,4165.88667,255.0,58490,2924,1
347.0,50.0,270.0,270.0,300.0,10000.0,4164.38117,255.0,513547,43544,1
210.0,176.0,269.91,269.96,299.86,9994.0,238.04622,255.0,6135,536,1
210.0,50.0,269.97,269.93,299.91,9994.0,239.80883,170.0,6135,551,1
200.0,50.0,269.99,269.99,300.0,9996.0,695.45866,255.0,29932,2778,1
200.0,50.0,270.0,269.95,299.94,10000.0,575.42057,255.0,15619,1441,1
317.0,50.0,270.0,270.0,300.0,10000.0,4163.90374,255.0,468757,37851,1
210.0,158.0,270.0,270.0,300.0,10000.0,4162.55243,255.0,155830,11685,1
200.0,50.0,269.99,270.0,299.99,10000.0,2428.61889,255.0,20178,1170,1
327.0,60.0,270.0,270.0,300.0,10000.0,4162.18741,255.0,318860,25860,1
215.0,60.0,270.0,270.0,300.0,10000.0,4161.66633,255.0,223554,19334,1
350.0,202.0,270.0,270.0,299.98,9999.0,1879.14517,170.0,49820,3653,1
329.0,60.0,270.0,270.0,300.0,10000.0,4159.59599,255.0,835545,79635,1
287.0,173.0,270.0,269.96,299.99,9999.0,3126.33123,170.0,40241,3195,1
300.0,60.0,269.98,269.99,300.0,10000.0,3016.37792,255.0,29889,2225,1
210.0,60.0,269.98,270.0,299.98,10000.0,2006.10286,255.0,26127,2020,1
210.0,170.0,269.96,270.0,299.96,9999.0,2479.24957,255.0,26986,2130,1
313.0,60.0,269.98,269.97,299.99,9999.0,3148.75489,255.0,41434,3150,1
210.0,60.0,269.99,269.99,300.0,10000.0,4164.41401,255.0,143743,11457,1
210.0,206.0,270.0,269.99,300.0,10000.0,4157.67032,255.0,256278,21657,1
210.0,202.0,269.98,269.99,299.99,10000.0,4158.04704,255.0,75622,5680,1
357.0,185.0,269.99,269.97,299.99,10000.0,862.5826,85.0,23128,1871,1
210.0,175.0,270.0,269.97,300.0,9998.0,805.57505,255.0,17208,1520,1
296.0,60.0,270.0,270.0,300.0,10000.0,4162.89429,255.0,214830,14416,1
215.0,215.0,270.0,270.0,300.0,10000.0,4162.79958,170.0,476116,37802,1
302.0,60.0,270.0,270.0,300.0,10000.0,4155.05626,255.0,200145,13650,1
210.0,60.0,270.0,270.0,300.0,10000.0,2191.50956,255.0,61158,4550,1
210.0,162.0,270.0,270.0,300.0,10000.0,4157.72175,255.0,444660,27935,1
210.0,60.0,270.0,269.99,300.0,10000.0,4156.88075,255.0,249189,17106,1
359.0,62.0,270.0,270.0,300.0,10000.0,1655.65013,255.0,120006,10705,1
210.0,50.0,269.99,269.98,299.94,10000.0,4155.32365,255.0,19354,1235,1
200.0,50.0,270.0,270.0,300.0,10000.0,4162.52776,255.0,264660,125022,1
210.0,60.0,270.0,270.0,300.0,10000.0,4162.68307,255.0,181776,20495,1
200.0,50.0,267.56,269.66,298.45,9861.0,53.02209,255.0,1060,67,1
200.0,60.0,269.9,270.0,299.94,9997.0,1647.72019,255.0,13319,752,1
354.0,202.0,269.99,270.0,300.0,10000.0,4162.53975,255.0,397995,31992,1
210.0,60.0,270.0,270.0,300.0,10000.0,4157.69735,255.0,396364,31796,1
333.0,60.0,270.0,269.99,299.97,9998.0,4157.74695,255.0,75457,4805,1
205.0,60.0,269.97,269.99,300.0,10000.0,3658.29257,255.0,68264,5187,1
344.0,50.0,269.99,269.99,300.0,10000.0,4153.70943,255.0,75078,4423,1
200.0,50.0,270.0,269.99,299.98,10000.0,1793.64553,255.0,45029,3394,1
210.0,60.0,269.98,269.99,299.98,10000.0,3010.80785,170.0,43954,3345,1
200.0,60.0,269.99,270.0,299.99,9999.0,779.04914,255.0,32686,2136,1
341.0,50.0,269.93,269.96,300.0,9999.0,770.32916,255.0,27530,2043,1
210.0,60.0,269.99,269.99,300.0,10000.0,4161.89684,255.0,168214,8329,1
210.0,60.0,269.98,270.0,300.0,10000.0,2380.1318,255.0,31954,2395,1
210.0,60.0,270.0,270.0,300.0,10000.0,4158.37835,255.0,2161339,145545,1
302.0,166.0,270.0,270.0,299.99,9997.0,4158.41411,255.0,54449,2911,1
210.0,50.0,270.0,269.99,299.99,10000.0,4162.58381,170.0,241621,13978,1
210.0,146.0,269.99,269.99,300.0,10000.0,4159.54717,255.0,69607,5556,1
349.0,60.0,270.0,270.0,300.0,10000.0,4163.16004,255.0,404435,26552,1
210.0,170.0,270.0,270.0,300.0,10000.0,4159.12239,255.0,409450,27059,1
338.0,154.0,269.99,269.98,299.99,10000.0,4163.13383,255.0,35836,2371,1
210.0,55.0,270.0,269.89,300.0,10000.0,3776.99143,255.0,16671,894,1
210.0,166.0,270.0,270.0,299.99,10000.0,4157.88011,255.0,145435,8081,1
210.0,60.0,269.99,270.0,300.0,10000.0,4157.89202,255.0,108011,10052,1
210.0,164.0,269.99,270.0,299.96,9999.0,4158.81159,255.0,25504,2062,1
210.0,57.0,269.95,269.96,299.99,10000.0,4159.54746,255.0,33638,2830,1
200.0,50.0,269.93,269.84,299.94,9999.0,145.95507,255.0,3240,212,1
326.0,50.0,270.0,270.0,300.0,10000.0,1322.98914,170.0,114292,9243,1
205.0,203.0,269.99,269.99,299.99,10000.0,1321.11687,255.0,27209,1842,1
210.0,60.0,269.95,269.99,299.99,9998.0,381.26704,255.0,20154,1696,1
320.0,60.0,270.0,270.0,300.0,10000.0,4157.53431,255.0,743096,66488,1
0.0,0.0,269.99,270.0,299.99,10000.0,10007.07143,255.0,110230,5934,1
210.0,216.0,270.0,269.99,299.98,10000.0,3285.58265,255.0,110236,8574,1
347.0,60.0,269.99,269.99,300.0,10000.0,3934.71283,255.0,127433,9723,1
205.0,208.0,269.99,269.94,299.96,9994.0,343.49496,255.0,24499,1939,1
333.0,100.0,269.98,270.0,299.96,10000.0,1480.2689,170.0,26744,2249,1
321.0,154.0,269.67,269.6,299.75,9991.0,309.79794,255.0,2206,143,1
200.0,50.0,269.96,269.46,300.0,9996.0,309.3865,255.0,2206,140,1
210.0,163.0,270.0,270.0,300.0,10000.0,2096.72711,255.0,55110,4593,1
210.0,55.0,269.83,269.27,299.69,9992.0,1074.93698,255.0,4380,245,1
348.0,193.0,269.99,269.99,299.98,10000.0,4158.94041,255.0,37225,1534,1
200.0,50.0,270.0,270.0,300.0,10000.0,4163.63658,170.0,161398,10258,1
291.0,179.0,269.87,270.0,299.82,9993.0,1037.45091,255.0,3795,243,1
319.0,219.0,269.99,269.99,299.96,9999.0,2074.23955,255.0,16348,978,1
200.0,187.0,269.99,269.99,299.99,10000.0,4157.19917,255.0,68483,4645,1
200.0,50.0,269.57,269.98,298.87,9959.0,170.33332,255.0,1575,104,1
297.0,55.0,269.99,269.99,300.0,10000.0,4157.84798,170.0,84472,6645,1
210.0,55.0,269.99,269.99,300.0,10000.0,4157.84798,255.0,84472,6476,1
325.0,50.0,269.96,269.87,299.99,9976.0,170.33332,255.0,1575,78,1
200.0,50.0,269.99,269.94,300.0,9980.0,3174.02342,255.0,12657,563,1
329.0,55.0,269.96,269.97,299.96,9996.0,1256.21082,255.0,15038,1031,1
210.0,150.0,269.99,269.92,300.0,9996.0,2663.07312,255.0,31920,1965,1
210.0,60.0,269.58,269.94,299.75,9997.0,107.44747,255.0,7514,543,1
210.0,219.0,269.8,269.99,299.97,9998.0,3436.15477,255.0,6290,347,1
317.0,142.0,269.99,270.0,299.96,9999.0,2692.8013,255.0,39851,2884,1
210.0,60.0,270.0,270.0,300.0,10000.0,4158.35826,255.0,112614,6822,1
302.0,60.0,270.0,270.0,300.0,10000.0,4157.55187,255.0,187325,15367,1
210.0,60.0,269.97,269.98,299.99,10000.0,4164.28671,255.0,60172,2239,1
210.0,60.0,270.0,270.0,300.0,10000.0,4155.09506,255.0,143184,10272,1
210.0,177.0,270.0,270.0,300.0,10000.0,4157.75434,255.0,291830,26423,1
200.0,50.0,269.98,270.0,299.99,9999.0,4161.24847,255.0,75448,4737,1
210.0,171.0,270.0,270.0,300.0,10000.0,4161.97644,255.0,377795,33341,1
344.0,60.0,270.0,269.98,300.0,10000.0,2152.36309,255.0,69100,4591,1
210.0,60.0,269.99,269.95,300.0,10000.0,950.32513,170.0,31880,2327,1
210.0,165.0,269.99,269.99,299.97,9996.0,599.14325,255.0,16367,1056,1
